s_iri,relationship,t_iri
http://purl.org/sig/ont/fma/fma21916,part_of,http://purl.org/sig/ont/fma/fma21865
https://purl.org/ccf/ASCTB-TEMP_ovarian-corticomedullary-junction,part_of,https://purl.org/ccf/ASCTB-TEMP_medial-inferior-antimesenteric-ovary
http://purl.obolibrary.org/obo/PCL_0015031,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0014695
https://purl.org/ccf/ASCTB-TEMP_columnar-ovarian-surface-epithelial-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_medial-superior-mesenteric-ovary
https://purl.org/ccf/ASCTB-TEMP_opc35,located_in,http://purl.obolibrary.org/obo/UBERON_0019264
http://identifiers.org/hgnc/4855,characterize,http://purl.obolibrary.org/obo/CL_0000097
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_articular-surface-for-cuboid-bone-of-calcaneus
http://identifiers.org/hgnc/11599,characterize,http://purl.obolibrary.org/obo/CL_0000545
http://purl.obolibrary.org/obo/CL_0000632,located_in,http://purl.obolibrary.org/obo/UBERON_0004647
http://purl.org/sig/ont/fma/fma0323778,part_of,http://purl.obolibrary.org/obo/UBERON_0001308
http://purl.obolibrary.org/obo/CL_0000359,located_in,https://purl.org/ccf/ASCTB-TEMP_submucosal-arteriole-of-colon
http://identifiers.org/hgnc/634,characterize,http://purl.obolibrary.org/obo/CL_1000718
http://identifiers.org/hgnc/6024,characterize,http://purl.obolibrary.org/obo/CL_0000817
http://identifiers.org/hgnc/500,characterize,http://purl.obolibrary.org/obo/CL_0002394
https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-eighth-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0011050
http://identifiers.org/hgnc/145,characterize,http://purl.obolibrary.org/obo/CL_1000487
https://purl.org/ccf/ASCTB-TEMP_mandibular-angle-of-mandible,part_of,http://purl.obolibrary.org/obo/UBERON_0001684
https://purl.org/ccf/ASCTB-TEMP_pericryptal-fibroblastic-sheath,located_in,http://purl.obolibrary.org/obo/UBERON_0001159
http://identifiers.org/hgnc/18020,characterize,http://purl.obolibrary.org/obo/CL_1000330
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-first-lumbar-vertebra
http://purl.obolibrary.org/obo/CL_0000845,located_in,http://purl.obolibrary.org/obo/UBERON_0002106
http://purl.obolibrary.org/obo/UBERON_0001558,part_of,http://purl.obolibrary.org/obo/UBERON_0000065
http://purl.org/sig/ont/fma/fma21869,part_of,http://purl.obolibrary.org/obo/UBERON_0011390
http://purl.obolibrary.org/obo/CL_0000188,located_in,https://purl.org/ccf/ASCTB-TEMP_sphincter-urethrovaginalis-muscle
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0001087
http://identifiers.org/hgnc/4172,characterize,http://purl.obolibrary.org/obo/CL_0000546
http://identifiers.org/hgnc/14222,characterize,https://purl.org/ccf/ASCTB-TEMP_splat394
http://purl.obolibrary.org/obo/CL_0002573,located_in,http://purl.obolibrary.org/obo/UBERON_0002067
http://identifiers.org/hgnc/3619,characterize,http://purl.obolibrary.org/obo/CL_0000990
https://purl.org/ccf/ASCTB-TEMP_rp11-719n9-1,characterize,https://purl.org/ccf/ASCTB-TEMP_ca4197
https://purl.org/ccf/ASCTB-TEMP_lamina-of-third-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004619
https://purl.org/ccf/ASCTB-TEMP_reticular-cell-of-splenic-sinusoid,located_in,http://purl.obolibrary.org/obo/UBERON_0002106
https://purl.org/ccf/ASCTB-TEMP_epen70,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0001654
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma4734
http://purl.obolibrary.org/obo/CL_0000775,located_in,http://purl.obolibrary.org/obo/UBERON_0005353
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma14782
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma43889
https://purl.org/ccf/ASCTB-TEMP_aqp2,characterize,http://purl.obolibrary.org/obo/CL_1000716
http://purl.obolibrary.org/obo/CL_0000874,located_in,http://purl.obolibrary.org/obo/UBERON_0002106
http://identifiers.org/hgnc/7756,characterize,http://purl.obolibrary.org/obo/CL_0000575
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_posterior-ethmoidal-foramen-of-ethmoid-bone
http://purl.obolibrary.org/obo/CL_0002064,located_in,http://purl.obolibrary.org/obo/UBERON_0000017
https://purl.org/ccf/ASCTB-TEMP_posterior-compartment-of-arm-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0001499
http://purl.obolibrary.org/obo/PCL_0015012,located_in,http://purl.obolibrary.org/obo/UBERON_0001384
http://purl.obolibrary.org/obo/UBERON_0001803,part_of,http://purl.obolibrary.org/obo/UBERON_0000965
http://purl.obolibrary.org/obo/CL_0000545,located_in,http://purl.obolibrary.org/obo/UBERON_0002190
http://identifiers.org/hgnc/10718,characterize,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell-of-ureter
http://identifiers.org/hgnc/43906,characterize,https://purl.org/ccf/ASCTB-TEMP_splat351
https://purl.org/ccf/ASCTB-TEMP_fibroblast-mesenchymal-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-fimbria
http://purl.obolibrary.org/obo/CL_0000071,located_in,https://purl.org/ccf/ASCTB-TEMP_segmental-spinal-artery-5
http://identifiers.org/hgnc/10910,characterize,http://purl.obolibrary.org/obo/CL_1000850
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma44977
https://purl.org/ccf/ASCTB-TEMP_pericryptal-fibroblastic-sheath,located_in,http://purl.obolibrary.org/obo/UBERON_0000317
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.org/sig/ont/fma/fma50803
https://purl.org/ccf/ASCTB-TEMP_emsn230,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
https://purl.org/ccf/ASCTB-TEMP_rp4-736h5-3,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b105
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma50560
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma49608
http://identifiers.org/hgnc/11529,characterize,http://purl.obolibrary.org/obo/LMHA_00142
http://purl.org/sig/ont/fma/fma6670,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.obolibrary.org/obo/CL_0002262,located_in,http://purl.obolibrary.org/obo/UBERON_0001485
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma14794
http://purl.obolibrary.org/obo/PCL_0015034,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma15421
http://purl.org/sig/ont/fma/fma7061,part_of,http://purl.org/sig/ont/fma/fma6440
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0018673
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-tenth-thoracic-vertebra
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma22710
http://purl.obolibrary.org/obo/CL_4033008,located_in,http://purl.obolibrary.org/obo/UBERON_0001558
http://purl.obolibrary.org/obo/PCL_0015057,located_in,http://purl.obolibrary.org/obo/UBERON_0019264
http://purl.org/sig/ont/fma/fma53066,part_of,http://purl.obolibrary.org/obo/UBERON_0000375
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_radial-groove-of-humerus
http://purl.obolibrary.org/obo/CL_0001058,located_in,http://purl.obolibrary.org/obo/UBERON_0002371
http://purl.org/sig/ont/fma/fma18826,part_of,http://purl.org/sig/ont/fma/fma69797
http://purl.obolibrary.org/obo/CL_0000623,located_in,http://purl.obolibrary.org/obo/UBERON_0015834
https://purl.org/ccf/ASCTB-TEMP_splat394,located_in,http://purl.obolibrary.org/obo/UBERON_0000988
http://purl.obolibrary.org/obo/CL_0019003,located_in,http://purl.obolibrary.org/obo/UBERON_8600009
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.obolibrary.org/obo/UBERON_0001533
http://purl.obolibrary.org/obo/UBERON_0002688,part_of,https://purl.org/ccf/ASCTB-TEMP_inferior-parietal-lobule
https://purl.org/ccf/ASCTB-TEMP_lower-rhombic-lip-neuron,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://identifiers.org/hgnc/1663,characterize,http://purl.obolibrary.org/obo/PCL_0015114
http://identifiers.org/hgnc/26838,characterize,http://purl.obolibrary.org/obo/CL_0002677
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma65329
https://purl.org/ccf/ASCTB-TEMP_macrophage,located_in,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-isthmus
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma16715
http://identifiers.org/hgnc/4709,characterize,http://purl.obolibrary.org/obo/CL_0000909
https://purl.org/ccf/ASCTB-TEMP_nasolacrimal-canal-of-maxilla,part_of,http://purl.obolibrary.org/obo/UBERON_0002397
https://purl.org/ccf/ASCTB-TEMP_lipofibroblast-cell-of-ureter,located_in,http://purl.obolibrary.org/obo/UBERON_0001253
http://purl.obolibrary.org/obo/CL_0000938,located_in,http://purl.obolibrary.org/obo/UBERON_0001558
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.obolibrary.org/obo/UBERON_0001645
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma14763
http://purl.obolibrary.org/obo/CL_0000503,located_in,https://purl.org/ccf/ASCTB-TEMP_central-inferior-antimesenteric-ovary
https://purl.org/ccf/ASCTB-TEMP_stroma-type-iii-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_lateral-inferior-antimesenteric-ovary
https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-third-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004612
http://purl.obolibrary.org/obo/CL_0000654,located_in,https://purl.org/ccf/ASCTB-TEMP_lateral-ovary
http://purl.obolibrary.org/obo/CL_0000646,located_in,http://purl.obolibrary.org/obo/UBERON_0001003
http://purl.obolibrary.org/obo/CL_0002303,located_in,http://purl.obolibrary.org/obo/UBERON_0000970
http://purl.obolibrary.org/obo/UBERON_0000964,part_of,http://purl.obolibrary.org/obo/UBERON_0000970
http://identifiers.org/hgnc/6149,characterize,http://purl.obolibrary.org/obo/CL_0000866
http://purl.obolibrary.org/obo/CL_0002138,located_in,http://purl.obolibrary.org/obo/UBERON_0001159
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0011957
http://purl.obolibrary.org/obo/UBERON_0002378,part_of,http://purl.obolibrary.org/obo/UBERON_0000383
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0001217
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma14739
http://identifiers.org/hgnc/1662,characterize,http://purl.obolibrary.org/obo/CL_0000837
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_ala-of-vomer
https://purl.org/ccf/ASCTB-TEMP_bche-butyrylcholinesterase-cell,located_in,http://purl.org/sig/ont/fma/fma7206
http://purl.obolibrary.org/obo/CL_0000066,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_lymphocyte,located_in,https://purl.org/ccf/ASCTB-TEMP_right-posterior-lower-uterine-segment
http://purl.obolibrary.org/obo/CL_0000057,located_in,https://purl.org/ccf/ASCTB-TEMP_connective-tissue
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma70438
http://purl.obolibrary.org/obo/CL_0002313,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_flattened-cuboidal-ovarian-surface-epithelial-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0000992
http://identifiers.org/hgnc/1375,characterize,http://purl.obolibrary.org/obo/CL_4028003
https://purl.org/ccf/ASCTB-TEMP_respiratory-suprabasal-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0002341
http://identifiers.org/hgnc/1513,characterize,https://purl.org/ccf/ASCTB-TEMP_thex450
http://identifiers.org/hgnc/29426,characterize,https://purl.org/ccf/ASCTB-TEMP_amex162
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.obolibrary.org/obo/UBERON_0001627
https://purl.org/ccf/ASCTB-TEMP_splat416,is_a,http://purl.obolibrary.org/obo/CL_0000540
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0001414
https://purl.org/ccf/ASCTB-TEMP_submucosal-arteriole-of-colon,part_of,https://purl.org/ccf/ASCTB-TEMP_submucosal-artery-of-colon
http://purl.obolibrary.org/obo/CL_0002079,located_in,http://purl.obolibrary.org/obo/UBERON_0012271
http://purl.obolibrary.org/obo/CL_0002399,located_in,http://purl.obolibrary.org/obo/UBERON_0000029
http://purl.obolibrary.org/obo/CL_0000771,located_in,https://purl.org/ccf/ASCTB-TEMP_mucosa
http://purl.obolibrary.org/obo/CL_0000192,located_in,http://purl.obolibrary.org/obo/UBERON_0001264
http://purl.obolibrary.org/obo/CL_0000623,located_in,http://purl.obolibrary.org/obo/UBERON_0001266
http://identifiers.org/hgnc/6895,characterize,http://purl.obolibrary.org/obo/CL_0009107
http://purl.obolibrary.org/obo/CL_0000711,located_in,https://purl.org/ccf/ASCTB-TEMP_medial-superior-antimesenteric-ovary
http://identifiers.org/hgnc/7656,characterize,http://purl.obolibrary.org/obo/CL_0002394
http://purl.obolibrary.org/obo/CL_0009108,located_in,http://purl.obolibrary.org/obo/UBERON_0005463
http://purl.org/sig/ont/fma/fma6246,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma52239
http://purl.org/sig/ont/fma/fma21387,part_of,http://purl.obolibrary.org/obo/UBERON_0001072
https://purl.org/ccf/ASCTB-TEMP_dlnp92,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/CL_0001070,located_in,http://purl.obolibrary.org/obo/UBERON_0001013
http://identifiers.org/hgnc/6551,characterize,http://purl.obolibrary.org/obo/CL_0000895
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0002348
http://purl.obolibrary.org/obo/CL_1000412,located_in,https://purl.org/ccf/ASCTB-TEMP_periductal-branch-of-lobular-artery-of-pancreas
http://purl.obolibrary.org/obo/CL_0009083,located_in,http://purl.obolibrary.org/obo/UBERON_0003846
http://purl.obolibrary.org/obo/CL_2000067,located_in,http://purl.obolibrary.org/obo/UBERON_0003379
https://purl.org/ccf/ASCTB-TEMP_ciliated-epithelial-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_central-anterior-lower-uterine-segment
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma44779
http://purl.obolibrary.org/obo/CL_0012000,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://identifiers.org/hgnc/1674,characterize,http://purl.obolibrary.org/obo/CL_0009113
https://purl.org/ccf/ASCTB-TEMP_matrisome,part_of,http://purl.obolibrary.org/obo/UBERON_0003315
https://purl.org/ccf/ASCTB-TEMP_dlit150,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
https://purl.org/ccf/ASCTB-TEMP_ramus-of-mandible,part_of,http://purl.obolibrary.org/obo/UBERON_0001684
http://purl.obolibrary.org/obo/UBERON_0004204,part_of,http://purl.obolibrary.org/obo/UBERON_0001232
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma52600
http://identifiers.org/hgnc/1641,characterize,https://purl.org/ccf/ASCTB-TEMP_uterine-macrophage
http://identifiers.org/hgnc/895,characterize,https://purl.org/ccf/ASCTB-TEMP_pericyte-cell-of-ureter
http://purl.org/sig/ont/fma/fma4184,part_of,https://purl.org/ccf/ASCTB-TEMP_segmental-spinal-artery
https://purl.org/ccf/ASCTB-TEMP_ceratoglossus-of-hyoglossus-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0001572
http://purl.obolibrary.org/obo/CL_1000344,located_in,https://purl.org/ccf/ASCTB-TEMP_mucosa
http://purl.obolibrary.org/obo/CL_0009018,located_in,http://purl.obolibrary.org/obo/UBERON_0022276
http://purl.org/sig/ont/fma/fma6880,part_of,http://purl.obolibrary.org/obo/UBERON_0008833
http://purl.obolibrary.org/obo/PCL_0015006,located_in,http://purl.obolibrary.org/obo/UBERON_0016525
http://purl.obolibrary.org/obo/CL_0000767,located_in,http://purl.obolibrary.org/obo/UBERON_0002048
https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-fourth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004613
https://purl.org/ccf/ASCTB-TEMP_stroma-type-ii-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_medial-superior-antimesenteric-ovary
http://identifiers.org/hgnc/15467,characterize,http://purl.obolibrary.org/obo/LMHA_00142
http://identifiers.org/hgnc/10725,characterize,https://purl.org/ccf/ASCTB-TEMP_mmb331
http://identifiers.org/hgnc/26270,characterize,https://purl.org/ccf/ASCTB-TEMP_mge262
https://purl.org/ccf/ASCTB-TEMP_integrin-5,characterize,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells
https://purl.org/ccf/ASCTB-TEMP_cge286,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://identifiers.org/hgnc/7830,characterize,http://purl.obolibrary.org/obo/CL_0000542
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0035829
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0035180
https://purl.org/ccf/ASCTB-TEMP_slc40a1,characterize,http://purl.obolibrary.org/obo/CL_0000882
https://purl.org/ccf/ASCTB-TEMP_maxillary-sinus-of-maxilla,part_of,http://purl.obolibrary.org/obo/UBERON_0002397
https://purl.org/ccf/ASCTB-TEMP_posterior-compartment-of-thigh-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0001383
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_costal-notches-of-sternum
https://purl.org/ccf/ASCTB-TEMP_endometrial-epithelial-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0001987
http://identifiers.org/hgnc/1633,characterize,https://purl.org/ccf/ASCTB-TEMP_mature-cd8-t-cell
https://purl.org/ccf/ASCTB-TEMP_l5et114,is_a,http://purl.obolibrary.org/obo/CL_4023009
https://purl.org/ccf/ASCTB-TEMP_columnar-cell-of-endocervix,part_of,http://purl.obolibrary.org/obo/UBERON_0000458
http://identifiers.org/hgnc/2532,characterize,http://purl.obolibrary.org/obo/CL_0000836
http://purl.obolibrary.org/obo/CL_0019032,located_in,http://purl.obolibrary.org/obo/UBERON_0000569
https://purl.org/ccf/ASCTB-TEMP_splat334,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://purl.obolibrary.org/obo/UBERON_0001297,part_of,https://purl.org/ccf/ASCTB-TEMP_right-anterior-fundus-of-uterus
http://identifiers.org/hgnc/25396,characterize,https://purl.org/ccf/ASCTB-TEMP_splat429
http://purl.obolibrary.org/obo/PCL_0015027,located_in,http://purl.obolibrary.org/obo/UBERON_0001870
http://identifiers.org/hgnc/7656,characterize,http://purl.obolibrary.org/obo/CL_0000990
https://purl.org/ccf/ASCTB-TEMP_intramedullary-radial-vein-3,part_of,https://purl.org/ccf/ASCTB-TEMP_posterolateral-spinal-vein
https://purl.org/ccf/ASCTB-TEMP_lrl320,is_a,https://purl.org/ccf/ASCTB-TEMP_lower-rhombic-lip-neuron
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma8644
https://purl.org/ccf/ASCTB-TEMP_thex450,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/PCL_0015074,located_in,http://purl.obolibrary.org/obo/UBERON_0019264
http://purl.obolibrary.org/obo/CL_0002138,located_in,http://purl.org/sig/ont/fma/fma5842
